epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
954,23889.3,0.05237,0.04897,0.74911,0.99668,0.99991,0.9947,0.94936,0.35045,0.19869,0.80958,0.000153862,0.000153862,0.000153862
955,23914.4,0.05461,0.04915,0.74912,0.99668,0.99994,0.99473,0.9491,0.35041,0.19857,0.80964,0.000151598,0.000151598,0.000151598
956,23939.2,0.05287,0.04886,0.74777,0.99668,0.99996,0.9947,0.94883,0.3506,0.19915,0.80968,0.000149383,0.000149383,0.000149383
957,23964.1,0.05099,0.04763,0.74913,0.99668,0.99997,0.99473,0.94888,0.35048,0.19876,0.80968,0.000147216,0.000147216,0.000147216
958,23989,0.05176,0.04834,0.74784,0.99668,0.99999,0.99473,0.94868,0.35044,0.19905,0.8097,0.000145097,0.000145097,0.000145097
959,24013.8,0.05245,0.04824,0.7513,0.99666,1,0.9947,0.94876,0.35035,0.19945,0.80972,0.000143027,0.000143027,0.000143027
960,24038.7,0.0521,0.04818,0.75378,0.99667,1,0.9947,0.94892,0.35069,0.20004,0.80978,0.000141006,0.000141006,0.000141006
961,24063.7,0.05309,0.04875,0.74909,0.99662,1,0.9947,0.94791,0.35069,0.20055,0.80976,0.000139032,0.000139032,0.000139032
962,24088.6,0.05126,0.04796,0.74888,0.99663,1,0.9947,0.94882,0.35064,0.1999,0.80979,0.000137107,0.000137107,0.000137107
963,24113.5,0.05172,0.04812,0.75158,0.99661,1,0.9947,0.94912,0.35042,0.20005,0.80979,0.000135231,0.000135231,0.000135231
964,24139.1,0.05244,0.0493,0.74881,0.99661,1,0.99473,0.94875,0.35056,0.20064,0.80984,0.000133403,0.000133403,0.000133403
965,24164.1,0.05128,0.0479,0.75479,0.99658,1,0.99473,0.94848,0.35046,0.20027,0.8098,0.000131624,0.000131624,0.000131624
966,24188.9,0.05247,0.04836,0.74884,0.99655,1,0.99473,0.94911,0.35043,0.20089,0.80984,0.000129893,0.000129893,0.000129893
967,24213.9,0.05073,0.04781,0.75227,0.99653,1,0.9947,0.9491,0.35058,0.20093,0.80987,0.000128211,0.000128211,0.000128211
968,24238.7,0.05093,0.0471,0.74992,0.99652,1,0.9947,0.9487,0.35062,0.20082,0.80986,0.000126577,0.000126577,0.000126577
969,24263.5,0.05186,0.04822,0.74571,0.99652,1,0.9947,0.949,0.35054,0.20083,0.80989,0.000124992,0.000124992,0.000124992
970,24288.4,0.05313,0.04827,0.74656,0.99652,1,0.9947,0.94886,0.35039,0.20137,0.80983,0.000123456,0.000123456,0.000123456
971,24313.2,0.05171,0.04772,0.74525,0.99648,1,0.9947,0.9489,0.35043,0.20077,0.80983,0.000121968,0.000121968,0.000121968
972,24337.8,0.05209,0.04836,0.7458,0.99647,1,0.9947,0.9496,0.35057,0.20099,0.80989,0.000120529,0.000120529,0.000120529
973,24362.8,0.05301,0.04804,0.75222,0.99647,1,0.9947,0.94953,0.35057,0.20099,0.80992,0.000119139,0.000119139,0.000119139
974,24387.7,0.05292,0.04884,0.75233,0.99646,1,0.9947,0.94995,0.35041,0.20123,0.80986,0.000117797,0.000117797,0.000117797
975,24412.6,0.0503,0.04743,0.74727,0.99646,1,0.9947,0.94899,0.3505,0.20161,0.80987,0.000116504,0.000116504,0.000116504
976,24437.5,0.05203,0.04799,0.74971,0.99643,1,0.99473,0.94913,0.35045,0.20196,0.80995,0.000115259,0.000115259,0.000115259
977,24462.4,0.05249,0.04775,0.74468,0.99644,1,0.99473,0.94916,0.35041,0.20106,0.8099,0.000114063,0.000114063,0.000114063
978,24487.2,0.05027,0.04699,0.75397,0.99641,1,0.9947,0.94933,0.35041,0.20169,0.80993,0.000112916,0.000112916,0.000112916
979,24512,0.05135,0.04756,0.74644,0.9964,1,0.9947,0.94886,0.35049,0.20176,0.80994,0.000111818,0.000111818,0.000111818
980,24536.9,0.04949,0.04728,0.74521,0.99638,1,0.9947,0.94872,0.35044,0.20243,0.80995,0.000110769,0.000110769,0.000110769
981,24561.8,0.05036,0.04688,0.75065,0.99638,1,0.9947,0.94794,0.35039,0.20266,0.80996,0.000109768,0.000109768,0.000109768
982,24586.7,0.05186,0.04709,0.74962,0.99636,1,0.99473,0.9491,0.35048,0.20248,0.81003,0.000108816,0.000108816,0.000108816
983,24611.7,0.05072,0.04708,0.74889,0.99635,1,0.9947,0.94887,0.35043,0.20223,0.81003,0.000107912,0.000107912,0.000107912
984,24636.7,0.0522,0.04725,0.74918,0.99634,1,0.9947,0.94908,0.35048,0.20261,0.81006,0.000107058,0.000107058,0.000107058
985,24661.7,0.05177,0.04802,0.75142,0.99636,1,0.9947,0.94884,0.35044,0.20276,0.81002,0.000106252,0.000106252,0.000106252
986,24686.7,0.05103,0.04729,0.75525,0.99635,1,0.9947,0.94927,0.35034,0.20286,0.81005,0.000105495,0.000105495,0.000105495
987,24711.6,0.0497,0.04633,0.75079,0.99633,1,0.9947,0.94891,0.35059,0.20312,0.8101,0.000104787,0.000104787,0.000104787
988,24736.5,0.05026,0.04627,0.75219,0.99631,1,0.9947,0.94905,0.35039,0.2027,0.81014,0.000104128,0.000104128,0.000104128
989,24761.5,0.05188,0.04794,0.74996,0.99632,1,0.9947,0.94932,0.35045,0.20307,0.81012,0.000103517,0.000103517,0.000103517
990,24786.6,0.05141,0.04806,0.75147,0.99631,1,0.9947,0.94926,0.35043,0.20311,0.81016,0.000102955,0.000102955,0.000102955
991,24811.2,0.05002,0.04702,0.74746,0.99631,1,0.9947,0.94877,0.35058,0.20327,0.81019,0.000102443,0.000102443,0.000102443
992,24836.1,0.04964,0.04655,0.75329,0.99631,1,0.9947,0.94778,0.3505,0.20259,0.81011,0.000101978,0.000101978,0.000101978
993,24860.9,0.04855,0.04625,0.75166,0.99629,1,0.9947,0.9486,0.35048,0.20426,0.81013,0.000101563,0.000101563,0.000101563
994,24885.9,0.05129,0.04725,0.75051,0.99628,1,0.9947,0.94784,0.35042,0.20356,0.8102,0.000101197,0.000101197,0.000101197
995,24910.8,0.05232,0.04742,0.74835,0.99627,1,0.9947,0.94735,0.3507,0.20332,0.81022,0.000100879,0.000100879,0.000100879
996,24935.7,0.05028,0.04694,0.7502,0.99628,1,0.9947,0.94817,0.35073,0.20355,0.81015,0.000100611,0.000100611,0.000100611
997,24960.6,0.05179,0.04748,0.75009,0.99627,1,0.9947,0.94778,0.35071,0.20376,0.81017,0.000100391,0.000100391,0.000100391
998,24985.4,0.04944,0.04646,0.75129,0.99628,1,0.9947,0.94788,0.35069,0.20366,0.81022,0.00010022,0.00010022,0.00010022
999,25010,0.05228,0.04751,0.75711,0.99625,1,0.9947,0.94828,0.35067,0.20355,0.81018,0.000100098,0.000100098,0.000100098
1000,25034.9,0.0491,0.04638,0.74723,0.99625,1,0.9947,0.94889,0.35056,0.20362,0.81017,0.000100024,0.000100024,0.000100024
